trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2985,False,"{'a': 0.75, 'e': 0.0504640793524143}",25,2,37.39261775711649,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2986,False,"{'a': 0.75, 'e': 0.05041361527306189}",20,7,22.046162032063947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2987,False,"{'a': 0.75, 'e': 0.05036320165778883}",20,7,17.867405179144473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2988,False,"{'a': 0.75, 'e': 0.050312838456131034}",20,2,27.907227757835933,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.75, 'e': 0.05026252561767491}",25,13,20.188788367663083,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.75, 'e': 0.05021226309205723}",20,7,24.74784331152018,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.75, 'e': 0.050162050828965174}",25,15,20.521341785743967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.75, 'e': 0.05011188877813621}",20,9,17.136458587608107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.75, 'e': 0.050061776889358076}",20,16,6.730773058104988,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2994,False,"{'a': 0.75, 'e': 0.05001171511246871}",20,13,9.74060276532691,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.75, 'e': 0.04996170339735625}",20,15,11.492258341538008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.75, 'e': 0.049911741693958886}",35,17,31.96534084387335,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.75, 'e': 0.04986182995226493}",20,11,15.34464371894079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.75, 'e': 0.049811968122312665}",25,8,28.35919427462796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2999,False,"{'a': 0.75, 'e': 0.04976215615419035}",25,8,31.94676305095032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.75, 'e': 0.04971239399803616}",20,0,24.04952430230424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3001,False,"{'a': 0.75, 'e': 0.049662681604038125}",25,20,9.529623644394755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.75, 'e': 0.04961301892243409}",20,7,23.722602386288287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.75, 'e': 0.04956340590351165}",25,12,21.086088215924892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.75, 'e': 0.049513842497608145}",20,7,12.750702023841388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.75, 'e': 0.04946432865511054}",25,2,29.910484533905027,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.75, 'e': 0.04941486432645542}",20,0,28.860924507076422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3007,False,"{'a': 0.75, 'e': 0.049365449462128966}",20,5,17.7359304037722,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.75, 'e': 0.049316084012666836}",25,13,27.056453040834224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.75, 'e': 0.04926676792865417}",20,8,14.561753754968452,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.75, 'e': 0.04921750116072552}",20,8,21.96165339685913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3011,False,"{'a': 0.75, 'e': 0.04916828365956479}",20,6,19.6829637002712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.75, 'e': 0.04911911537590523}",25,13,-21.58489459227907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3013,False,"{'a': 0.75, 'e': 0.04906999626052932}",30,16,23.66298178330996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.75, 'e': 0.049020926264268794}",20,10,14.851711143525495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.75, 'e': 0.04897190533800452}",20,1,22.527396244643192,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.75, 'e': 0.048922933432666516}",20,12,9.52906742376598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.75, 'e': 0.04887401049923385}",20,13,15.386451085264191,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3018,False,"{'a': 0.75, 'e': 0.04882513648873462}",20,3,27.857119718634053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.75, 'e': 0.04877631135224588}",35,22,24.04855164620823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3020,False,"{'a': 0.75, 'e': 0.04872753504089364}",20,12,14.172564762268149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3021,False,"{'a': 0.75, 'e': 0.048678807505852746}",30,13,30.47057727130155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3022,False,"{'a': 0.75, 'e': 0.04863012869834689}",30,20,16.393516545521507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3023,False,"{'a': 0.75, 'e': 0.048581498569648544}",20,0,22.566765322711866,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3024,False,"{'a': 0.75, 'e': 0.048532917071078895}",30,18,20.50604740276059,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3025,False,"{'a': 0.75, 'e': 0.04848438415400782}",30,8,28.038326127925288,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.75, 'e': 0.04843589976985381}",20,11,0.2070255095320872,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3027,False,"{'a': 0.75, 'e': 0.048387463870083955}",25,11,27.13682094579605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3028,False,"{'a': 0.75, 'e': 0.04833907640621387}",20,6,21.403614499919783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3029,False,"{'a': 0.75, 'e': 0.048290737329807654}",30,8,37.8799013370447,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.75, 'e': 0.04824244659247785}",20,10,17.01787652036214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3031,False,"{'a': 0.75, 'e': 0.04819420414588537}",20,13,13.678086032424483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.75, 'e': 0.04814600994173949}",30,6,41.1974206012993,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3033,False,"{'a': 0.75, 'e': 0.04809786393179775}",35,8,42.574055822020796,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3034,False,"{'a': 0.75, 'e': 0.04804976606786595}",20,1,24.52676391855967,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3035,False,"{'a': 0.75, 'e': 0.04800171630179808}",30,17,25.264394087717807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3036,False,"{'a': 0.75, 'e': 0.047953714585496285}",25,2,14.418964368326366,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
3037,False,"{'a': 0.75, 'e': 0.04790576087091079}",25,5,30.01845077646468,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
3038,False,"{'a': 0.75, 'e': 0.04785785511003988}",25,17,14.370724686274617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.75, 'e': 0.047809997254929834}",25,19,10.69493223196357,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3040,False,"{'a': 0.75, 'e': 0.04776218725767491}",25,10,28.79376592911311,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.75, 'e': 0.04771442507041723}",25,13,17.74718903625085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3042,False,"{'a': 0.75, 'e': 0.04766671064534682}",35,21,15.861366936277385,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3043,False,"{'a': 0.75, 'e': 0.04761904393470147}",20,11,16.75573979758322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3044,False,"{'a': 0.75, 'e': 0.04757142489076677}",25,7,31.914008075882105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3045,False,"{'a': 0.75, 'e': 0.047523853465876}",20,9,19.138239572036724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3046,False,"{'a': 0.75, 'e': 0.04747632961241013}",25,20,9.366928673281949,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.75, 'e': 0.047428853282797716}",20,14,11.66638694071964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3048,False,"{'a': 0.75, 'e': 0.047381424429514915}",30,16,24.31007012290058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3049,False,"{'a': 0.75, 'e': 0.047334043005085404}",20,16,8.519668666334539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3050,False,"{'a': 0.75, 'e': 0.047286708962080315}",20,0,25.682032236322588,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3051,False,"{'a': 0.75, 'e': 0.04723942225311824}",20,9,17.653273412030284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3052,False,"{'a': 0.75, 'e': 0.04719218283086512}",20,10,15.676802040425073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3053,False,"{'a': 0.75, 'e': 0.047144990648034256}",30,13,25.64996408007027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3054,False,"{'a': 0.75, 'e': 0.047097845657386214}",25,2,33.568003139047164,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3055,False,"{'a': 0.75, 'e': 0.047050747811728834}",25,12,25.464612688570206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3056,False,"{'a': 0.75, 'e': 0.047003697063917105}",20,5,23.27084909470023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.75, 'e': 0.04695669336685319}",20,8,20.868569859532435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.75, 'e': 0.04690973667348633}",20,13,9.855664180438364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3059,False,"{'a': 0.75, 'e': 0.046862826936812846}",30,20,18.76847181205012,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.75, 'e': 0.04681596410987603}",35,22,21.133901664318262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.75, 'e': 0.04676914814576616}",20,12,15.440857803913902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.75, 'e': 0.04672237899762039}",30,7,1.8453934720445764,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
3063,False,"{'a': 0.75, 'e': 0.04667565661862277}",20,14,9.586075889860975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.75, 'e': 0.04662898096200415}",25,11,28.706704126391735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3065,False,"{'a': 0.75, 'e': 0.046582351981042144}",30,13,8.749913549743498,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
3066,False,"{'a': 0.75, 'e': 0.0465357696290611}",20,9,20.74490099763438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3067,False,"{'a': 0.75, 'e': 0.04648923385943204}",30,23,14.455637296151775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3068,False,"{'a': 0.75, 'e': 0.04644274462557261}",25,13,15.683593548442538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.75, 'e': 0.04639630188094704}",25,13,23.009946221503316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3070,False,"{'a': 0.75, 'e': 0.04634990557906609}",25,14,22.573064412929096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3071,False,"{'a': 0.75, 'e': 0.04630355567348702}",25,17,15.464109085974286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.75, 'e': 0.046257252117813535}",30,17,21.26277138746354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3073,False,"{'a': 0.75, 'e': 0.04621099486569572}",20,13,12.214540003536298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.75, 'e': 0.04616478387083003}",30,18,22.432125375410347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.75, 'e': 0.046118619086959196}",30,15,17.350451653521205,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3076,False,"{'a': 0.75, 'e': 0.046072500467872236}",20,9,14.100959490768975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3077,False,"{'a': 0.75, 'e': 0.04602642796740437}",25,12,-7.599064774835474,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
3078,False,"{'a': 0.75, 'e': 0.04598040153943696}",30,3,26.041938258377936,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
3079,False,"{'a': 0.75, 'e': 0.04593442113789752}",25,8,28.61308523409364,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3080,False,"{'a': 0.75, 'e': 0.04588848671675962}",30,1,29.09479129703913,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
3081,False,"{'a': 0.75, 'e': 0.045842598230042865}",20,8,22.503260530390627,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.75, 'e': 0.04579675563181282}",25,11,27.675426389396957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3083,False,"{'a': 0.75, 'e': 0.04575095887618101}",20,10,8.611772843469508,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3084,False,"{'a': 0.75, 'e': 0.04570520791730483}",30,17,-16.80145976750522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
3085,False,"{'a': 0.75, 'e': 0.045659502709387526}",25,7,18.598913338832332,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3086,False,"{'a': 0.75, 'e': 0.045613843206678134}",20,6,24.904157314527627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.75, 'e': 0.045568229363471456}",20,9,16.889410629163955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3088,False,"{'a': 0.75, 'e': 0.04552266113410799}",25,4,19.303451057672806,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
3089,False,"{'a': 0.75, 'e': 0.045477138472973876}",20,11,16.21023661010602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.75, 'e': 0.045431661334500904}",20,3,15.105138018879005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.75, 'e': 0.045386229673166405}",20,7,22.73497165741497,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3092,False,"{'a': 0.75, 'e': 0.045340843443493234}",35,22,17.526919852556045,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3093,False,"{'a': 0.75, 'e': 0.04529550260004975}",25,3,36.33572975953095,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3094,False,"{'a': 0.75, 'e': 0.045250207097449695}",25,14,23.031104401618656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3095,False,"{'a': 0.75, 'e': 0.04520495689035224}",25,16,18.618121635070594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3096,False,"{'a': 0.75, 'e': 0.04515975193346189}",20,11,19.52991006808136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3097,False,"{'a': 0.75, 'e': 0.04511459218152843}",30,13,20.879981699088354,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3098,False,"{'a': 0.75, 'e': 0.0450694775893469}",25,8,11.767218142204518,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3099,False,"{'a': 0.75, 'e': 0.045024408111757556}",20,11,16.637363263425552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3100,False,"{'a': 0.75, 'e': 0.0449793837036458}",25,20,8.704180993994722,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3101,False,"{'a': 0.75, 'e': 0.04493440431994215}",25,0,41.78804466322563,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3102,False,"{'a': 0.75, 'e': 0.04488946991562221}",25,2,28.976606067470406,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
3103,False,"{'a': 0.75, 'e': 0.044844580445706585}",30,10,34.21097446702605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3104,False,"{'a': 0.75, 'e': 0.04479973586526088}",30,13,25.14997439333479,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3105,False,"{'a': 0.75, 'e': 0.04475493612939562}",20,8,13.468450846235054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3106,False,"{'a': 0.75, 'e': 0.044710181193266224}",20,11,18.884633460971713,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3107,False,"{'a': 0.75, 'e': 0.04466547101207296}",25,8,32.26184615260547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3108,False,"{'a': 0.75, 'e': 0.04462080554106088}",20,16,6.324967324158958,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3109,False,"{'a': 0.75, 'e': 0.04457618473551982}",35,13,37.388420545420054,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3110,False,"{'a': 0.75, 'e': 0.04453160855078431}",20,9,18.39699475517042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3111,False,"{'a': 0.75, 'e': 0.04448707694223352}",25,0,37.544689760274395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3112,False,"{'a': 0.75, 'e': 0.04444258986529129}",20,3,11.11499635288566,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3113,False,"{'a': 0.75, 'e': 0.04439814727542599}",30,7,11.866427104905341,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
3114,False,"{'a': 0.75, 'e': 0.04435374912815057}",20,15,10.66439411754499,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3115,False,"{'a': 0.75, 'e': 0.04430939537902242}",20,10,17.797749084532867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.75, 'e': 0.0442650859836434}",25,14,8.433591076745538,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3117,False,"{'a': 0.75, 'e': 0.04422082089765975}",20,8,19.46972414985445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3118,False,"{'a': 0.75, 'e': 0.04417660007676209}",20,0,21.208538119278135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3119,False,"{'a': 0.75, 'e': 0.04413242347668533}",20,7,15.821002884600487,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
3120,False,"{'a': 0.75, 'e': 0.04408829105320864}",25,8,32.962484866129884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3121,False,"{'a': 0.75, 'e': 0.044044202762155434}",20,14,10.83253201678906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3122,False,"{'a': 0.75, 'e': 0.04400015855939328}",20,6,12.307529207187477,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3123,False,"{'a': 0.75, 'e': 0.04395615840083389}",25,10,15.116762299093851,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3124,False,"{'a': 0.75, 'e': 0.04391220224243305}",20,0,29.32108375152999,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3125,False,"{'a': 0.75, 'e': 0.04386829004019062}",25,14,23.70239746332036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3126,False,"{'a': 0.75, 'e': 0.04382442175015043}",20,0,18.31216360897763,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
3127,False,"{'a': 0.75, 'e': 0.04378059732840028}",30,16,25.678762434031228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3128,False,"{'a': 0.75, 'e': 0.04373681673107188}",30,13,15.431716332544513,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3129,False,"{'a': 0.75, 'e': 0.04369307991434081}",20,6,18.694706814173408,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3130,False,"{'a': 0.75, 'e': 0.043649386834426464}",25,4,-17.488467732924878,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
3131,False,"{'a': 0.75, 'e': 0.04360573744759204}",30,6,32.64651756481002,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3132,False,"{'a': 0.75, 'e': 0.04356213171014445}",25,10,-16.760999447758003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3133,False,"{'a': 0.75, 'e': 0.0435185695784343}",20,6,12.709540824272187,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3134,False,"{'a': 0.75, 'e': 0.04347505100885587}",20,14,10.37386366923095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3135,False,"{'a': 0.75, 'e': 0.04343157595784701}",20,8,20.887833631395043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.75, 'e': 0.04338814438188916}",30,11,32.422169495872005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3137,False,"{'a': 0.75, 'e': 0.043344756237507276}",20,16,10.235978102261093,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3138,False,"{'a': 0.75, 'e': 0.04330141148126977}",30,18,21.959439774809958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.75, 'e': 0.0432581100697885}",20,3,2.362905653264961,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3140,False,"{'a': 0.75, 'e': 0.04321485195971871}",25,7,14.367977441067977,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3141,False,"{'a': 0.75, 'e': 0.043171637107758995}",25,15,17.01002047981178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3142,False,"{'a': 0.75, 'e': 0.04312846547065123}",25,13,22.422584853805354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.75, 'e': 0.04308533700518058}",25,11,-21.571108063913435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3144,False,"{'a': 0.75, 'e': 0.0430422516681754}",30,18,22.065077811157856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3145,False,"{'a': 0.75, 'e': 0.04299920941650723}",20,6,25.73447493893847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.75, 'e': 0.04295621020709072}",20,12,-2.5495703555874805,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
3147,False,"{'a': 0.75, 'e': 0.04291325399688363}",20,6,28.963737110329745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.75, 'e': 0.042870340742886745}",30,17,16.003224215333155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.75, 'e': 0.04282747040214386}",25,10,22.947314966200242,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.75, 'e': 0.042784642931741716}",25,9,22.427917872422366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.75, 'e': 0.04274185828880997}",25,11,23.254894346827403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3152,False,"{'a': 0.75, 'e': 0.04269911643052116}",20,6,24.630715250050105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3153,False,"{'a': 0.75, 'e': 0.04265641731409064}",30,7,34.9326645456329,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3154,False,"{'a': 0.75, 'e': 0.04261376089677655}",35,9,41.761020591790746,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.75, 'e': 0.04257114713587977}",30,11,36.89689622396239,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3156,False,"{'a': 0.75, 'e': 0.04252857598874389}",20,11,15.768644047508054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3157,False,"{'a': 0.75, 'e': 0.04248604741275515}",20,12,-26.939350634128605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3158,False,"{'a': 0.75, 'e': 0.04244356136534239}",20,8,22.22703237402782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.75, 'e': 0.042401117803977054}",25,20,9.100379759359221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3160,False,"{'a': 0.75, 'e': 0.042358716686173074}",20,16,8.46940810503896,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3161,False,"{'a': 0.75, 'e': 0.0423163579694869}",30,14,32.54891656673073,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3162,False,"{'a': 0.75, 'e': 0.04227404161151741}",20,0,16.697950853095893,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
3163,False,"{'a': 0.75, 'e': 0.0422317675699059}",25,11,25.205213052385428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.75, 'e': 0.04218953580233599}",30,13,34.412529443004594,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.75, 'e': 0.04214734626653365}",25,3,34.264024220568174,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3166,False,"{'a': 0.75, 'e': 0.04210519892026712}",25,18,14.307016361098908,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3167,False,"{'a': 0.75, 'e': 0.04206309372134685}",20,11,13.925439393852466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
